"","Gamma","Balance","M.Age","M.PD.L1.MPS","M.Hemoglobin","SD.Age","SD.PD.L1.MPS","SD.Hemoglobin","Energy","M.CG","SD.CG"
"2432","Four",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"2433","Four",0,0.044403832059341,0.559524965419164,0.0832462389885123,0.0813200418551334,0.240433054579376,0.355627630177653,0.356838764931037,0.6,0.459468291736341
"2434","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751571,0.55,0.497214463005877
"2435","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"2436","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2437","Four",0,0.111009580148353,0.880086143523894,0.0554974926590082,0.451374136380499,0.856378867712417,0.289829477215243,0.580752503343856,0.65,0.411636301174282
"2438","Four",0,0.0222019160296705,0.297247637878931,0.332984955954049,0.364748067985193,0.242697422643507,0.141245103885099,0.331416019276365,0.65,0.411636301174282
"2439","Four",0,0.244221076326376,0.209821862032187,0.360733702283553,0.0538400816279645,0.167795455219993,0.0209009662442452,0.295612500811098,0.7,0.349602949390051
"2440","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751572,0.55,0.497214463005877
"2441","Four",0,0.133211496178023,0.227307017201535,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.226924535772571,0.65,0.411636301174282
"2442","Four",0,0.244221076326376,0.209821862032187,0.360733702283553,0.0538400816279645,0.167795455219993,0.0209009662442452,0.295612500811098,0.7,0.349602949390051
"2443","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2444","Four",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951583,0.6,0.459468291736341
"2445","Four",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972826,0.6,0.459468291736341
"2446","Four",0,0.0888076641186821,0.0233135402257985,0.471728687601569,0.162610036659741,0.210055478744266,0.0780788047537728,0.274994821094468,0.6,0.459468291736341
"2447","Four",0,0.222019160296705,0.355531488443427,0.346859329118801,0.282396618008501,0.211509974180549,0.19651055085763,0.357180360831558,0.55,0.497214463005877
"2448","Four",0,1.2335811384724e-17,0.501241114854668,0.166492477977024,0.0629734577315525,0.271501798448476,0.243532580449636,0.334927638084958,0.6,0.459468291736341
"2449","Four",0,0.0666057480890117,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919554,0.65,0.411636301174282
"2450","Four",0,0.732663228979127,0.221478632145086,0.194241224306528,0.455287928135669,0.160185263912487,0.207839877675953,0.536310655144814,0.55,0.497214463005877
"2451","Four",0,0.621653648830775,0.542039810249816,0.471728687601569,0.0619223368524008,0.670359591075177,0.0780788047537728,0.51930116006159,0.6,0.459468291736341
"2452","Four",0,0.199817244267035,0.268105712596683,0.27748746329504,0.0352956383965157,0.136534075582406,0.131188300373763,0.267644621226073,0.7,0.349602949390051
"2453","Four",0,0.044403832059341,0.507069499911118,0.0277487463295044,0.337661148191456,0.688819223159726,0.162240056302364,0.3389869196375,0.6,0.459468291736341
"2454","Four",0,0.44403832059341,0.221478632145086,0.0416231194942563,0.491284639292008,0.160185263912487,0.00977174748076681,0.408050179866638,0.55,0.497214463005877
"2455","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"2456","Four",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.283049692107551,0.55,0.497214463005877
"2457","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2458","Four",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.74500975149145,0.342030853444046,0.416214167603735,0.7,0.349602949390051
"2459","Four",0,0.044403832059341,0.285590867766032,0.554974926590081,0.0834777146087452,0.202542909707526,0.24899238806907,0.30825830513489,0.65,0.411636301174282
"2460","Four",0,0.222019160296705,0.15153801146769,0.513351807095825,0.0823789294905299,0.199123486832139,0.0350760173805275,0.327084544578518,0.7,0.349602949390051
"2461","Four",0,0.532845984712093,0.0699406206773955,0.194241224306529,0.134570188435536,0.263405847989758,0.216531674209413,0.365290076653705,0.65,0.411636301174282
"2462","Four",0,0.0222019160296705,0.61780881598366,0.06937186582376,0.109777061138916,0.209201759690311,0.341620312145147,0.446911390220665,0.6,0.459468291736341
"2463","Four",0,0.111009580148353,0.192336706862838,0.13874373164752,0.00821772801253884,0.254692641765263,0.472620249512158,0.25358842296627,0.6,0.459468291736341
"2464","Four",0,0.044403832059341,0.559524965419164,0.0832462389885123,0.0813200418551334,0.240433054579376,0.355627630177653,0.356838764931037,0.6,0.459468291736341
"2465","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"2466","Four",0,0.199817244267035,0.297247637878931,0.194241224306528,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967757,0.55,0.497214463005877
"2467","Four",0,0.42183640456374,0.16319478158059,0.194241224306528,0.34818548536758,0.191490028118848,0.304202096481562,0.305488841835367,0.55,0.497214463005877
"2468","Four",0,0.0666057480890117,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919554,0.65,0.411636301174282
"2469","Four",0,0.266422992356046,0.0407986953951474,0.166492477977024,0.0668383395686724,0.168852307957761,0.0121779343021819,0.229001441960015,0.6,0.459468291736341
"2470","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2471","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751572,0.55,0.497214463005877
"2472","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2473","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229605,0.55,0.497214463005877
"2474","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"2475","Four",0,0.688259396919786,0.215650247088636,0.0554974926590078,0.276241234570577,0.24144562171928,0.342030853444046,0.393855602254614,0.7,0.349602949390051
"2476","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751571,0.55,0.497214463005877
"2477","Four",0,0.42183640456374,0.16319478158059,0.194241224306528,0.34818548536758,0.191490028118848,0.304202096481562,0.305488841835367,0.55,0.497214463005877
"2478","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751572,0.55,0.497214463005877
"2479","Four",0,0.266422992356046,0.221478632145086,0.263613090130289,0.299786024520604,0.160185263912487,0.202555796364699,0.250874563535576,0.6,0.459468291736341
"2480","Four",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"2481","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098137,0.55,0.497214463005877
"2482","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2483","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2484","Four",0,0.044403832059341,0.507069499911118,0.0277487463295044,0.337661148191456,0.688819223159726,0.162240056302364,0.3389869196375,0.6,0.459468291736341
"2485","Four",0,0.0222019160296705,0.221478632145086,0.124869358482768,0.316754086407631,0.160185263912487,0.0198959655189845,0.208459061589618,0.65,0.411636301174282
"2486","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"2487","Four",0,0.133211496178023,0.227307017201535,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.226924535772571,0.65,0.411636301174282
"2488","Four",0,0.310826824415387,0.221478632145086,0.277487463295041,0.264384531290174,0.160185263912487,0.198618680470542,0.270948044078384,0.65,0.411636301174282
"2489","Four",0,0.310826824415387,0.221478632145086,0.277487463295041,0.264384531290174,0.160185263912487,0.198618680470542,0.270948044078384,0.65,0.411636301174282
"2490","Four",0,0.111009580148353,0.880086143523894,0.0554974926590082,0.451374136380499,0.856378867712417,0.289829477215243,0.580752503343856,0.65,0.411636301174282
"2491","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"2492","Four",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951583,0.6,0.459468291736341
"2493","Four",0,0.310826824415387,0.221478632145086,0.277487463295041,0.264384531290174,0.160185263912487,0.198618680470542,0.270948044078383,0.65,0.411636301174282
"2494","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229605,0.55,0.497214463005877
"2495","Four",0,0.133211496178023,0.227307017201535,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.226924535772571,0.65,0.411636301174282
"2496","Four",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697454,0.310237321333718,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"2497","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"2498","Four",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.74500975149145,0.342030853444046,0.416214167603735,0.7,0.349602949390051
"2499","Four",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"2500","Four",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.26696468690991,0.6,0.459468291736341
"2501","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"2502","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"2503","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2504","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2505","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2506","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"2507","Four",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"2508","Four",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531044,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"2509","Four",0,0.244221076326376,0.209821862032187,0.360733702283553,0.0538400816279645,0.167795455219993,0.0209009662442452,0.295612500811098,0.7,0.349602949390051
"2510","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"2511","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"2512","Four",0,0.310826824415387,0.273934097653133,0.124869358482768,0.194362648294595,0.210157896441283,0.577429753248536,0.256210472598699,0.7,0.349602949390051
"2513","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2514","Four",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288464,0.23507512090969,0.479543836832883,0.330146753155268,0.6,0.459468291736341
"2515","Four",0,0.244221076326376,0.0174851551693488,0.319110582789297,0.0954098194343519,0.137228970319782,0.0257732198026073,0.228449605679325,0.6,0.459468291736341
"2516","Four",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972826,0.6,0.459468291736341
"2517","Four",0,0.244221076326376,0.0174851551693488,0.319110582789297,0.0954098194343519,0.137228970319782,0.0257732198026073,0.228449605679325,0.6,0.459468291736341
"2518","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098137,0.55,0.497214463005877
"2519","Four",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.26696468690991,0.6,0.459468291736341
"2520","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2521","Four",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951584,0.6,0.459468291736341
"2522","Four",0,0.643855564860445,0.273934097653133,0.0277487463295043,0.253758839487924,0.210157896441283,0.457655727297953,0.37316525443317,0.7,0.349602949390051
"2523","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2524","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2525","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2526","Four",0,0.0222019160296705,0.559524965419164,0.0138743731647521,0.0914185998818523,0.240433054579376,0.229061677194128,0.416688877235761,0.6,0.459468291736341
"2527","Four",0,0.399634488534069,0.746033287225553,0.0277487463295041,0.16381038289183,0.736993013242953,0.121183863198639,0.51978691904778,0.65,0.411636301174282
"2528","Four",0,0.0666057480890116,0.559524965419164,0.457854314436817,0.0747382679607405,0.240433054579376,0.104556473592921,0.393499298105568,0.55,0.497214463005877
"2529","Four",0,0.222019160296705,0.355531488443427,0.346859329118801,0.282396618008501,0.211509974180549,0.19651055085763,0.357180360831558,0.55,0.497214463005877
"2530","Four",0,0.044403832059341,0.559524965419164,0.0832462389885123,0.0813200418551334,0.240433054579376,0.355627630177653,0.356838764931037,0.6,0.459468291736341
"2531","Four",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288464,0.23507512090969,0.479543836832883,0.330146753155268,0.6,0.459468291736341
"2532","Four",0,0.199817244267035,0.268105712596683,0.27748746329504,0.0352956383965157,0.136534075582406,0.131188300373763,0.267644621226073,0.7,0.349602949390051
"2533","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098137,0.55,0.497214463005877
"2534","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2535","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2536","Four",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.74500975149145,0.342030853444046,0.416214167603735,0.7,0.349602949390051
"2537","Four",0,0.199817244267035,0.297247637878931,0.194241224306528,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967757,0.55,0.497214463005877
"2538","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2539","Four",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.283049692107551,0.55,0.497214463005877
"2540","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098138,0.55,0.497214463005877
"2541","Four",0,0.0888076641186821,0.0233135402257985,0.471728687601569,0.162610036659741,0.210055478744266,0.0780788047537728,0.274994821094467,0.6,0.459468291736341
"2542","Four",0,0.42183640456374,0.16319478158059,0.194241224306528,0.34818548536758,0.191490028118848,0.304202096481562,0.305488841835367,0.55,0.497214463005877
"2543","Four",0,0.310826824415387,0.221478632145086,0.277487463295041,0.264384531290174,0.160185263912487,0.198618680470542,0.270948044078384,0.65,0.411636301174282
"2544","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229604,0.55,0.497214463005877
"2545","Four",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531044,0.150716934035904,0.601435545578762,0.6,0.459468291736341
"2546","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2547","Four",0,0.133211496178023,0.227307017201535,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.226924535772571,0.65,0.411636301174282
"2548","Four",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.74500975149145,0.342030853444046,0.416214167603735,0.7,0.349602949390051
"2549","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2550","Four",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"2551","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2552","Four",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972827,0.6,0.459468291736341
"2553","Four",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280177,0.6,0.459468291736341
"2554","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229605,0.55,0.497214463005877
"2555","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2556","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2557","Four",0,0.177615328237364,0.209821862032187,0.430105568107313,0.0637795741264238,0.167795455219993,0.146888722255736,0.290805278854667,0.7,0.349602949390051
"2558","Four",0,1.2335811384724e-17,0.501241114854668,0.166492477977024,0.0629734577315525,0.271501798448476,0.243532580449636,0.334927638084958,0.6,0.459468291736341
"2559","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098138,0.55,0.497214463005877
"2560","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751571,0.55,0.497214463005877
"2561","Four",0,0.266422992356046,0.0058283850564496,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"2562","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2563","Four",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"2564","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2565","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2566","Four",0,0.44403832059341,0.221478632145086,0.0416231194942563,0.491284639292008,0.160185263912487,0.00977174748076681,0.408050179866638,0.55,0.497214463005877
"2567","Four",0,1.2335811384724e-17,0.501241114854668,0.166492477977024,0.0629734577315525,0.271501798448476,0.243532580449636,0.334927638084958,0.6,0.459468291736341
"2568","Four",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972827,0.6,0.459468291736341
"2569","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751571,0.55,0.497214463005877
"2570","Four",0,0.688259396919786,0.215650247088636,0.0554974926590078,0.276241234570577,0.24144562171928,0.342030853444046,0.393855602254612,0.7,0.349602949390051
"2571","Four",0,0.044403832059341,0.16319478158059,0.277487463295041,0.287477849404203,0.191490028118848,0.0334899367289603,0.231228669477565,0.65,0.411636301174282
"2572","Four",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229605,0.55,0.497214463005877
"2573","Four",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"2574","Four",0,0.688259396919786,0.215650247088636,0.0554974926590078,0.276241234570577,0.24144562171928,0.342030853444046,0.393855602254612,0.7,0.349602949390051
"2575","Four",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381834,0.55,0.497214463005877
"2576","Four",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951583,0.6,0.459468291736341
"2577","Four",0,0.688259396919786,0.215650247088636,0.0554974926590078,0.276241234570577,0.24144562171928,0.342030853444046,0.393855602254614,0.7,0.349602949390051
"2578","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2579","Four",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697454,0.310237321333718,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"2580","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"2581","Four",0,0.266422992356046,0.221478632145086,0.263613090130289,0.299786024520604,0.160185263912487,0.202555796364699,0.250874563535576,0.6,0.459468291736341
"2582","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"2583","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2584","Four",0,0.0222019160296705,0.221478632145086,0.124869358482768,0.316754086407631,0.160185263912487,0.0198959655189845,0.208459061589619,0.65,0.411636301174282
"2585","Four",0,0.199817244267035,0.297247637878931,0.194241224306528,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967757,0.55,0.497214463005877
"2586","Four",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.74500975149145,0.342030853444046,0.416214167603735,0.7,0.349602949390051
"2587","Four",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647972,0.210487558130067,0.55,0.497214463005877
"2588","Four",0,0.688259396919786,0.215650247088636,0.0554974926590078,0.276241234570577,0.24144562171928,0.342030853444046,0.393855602254612,0.7,0.349602949390051
"2589","Four",0,0.133211496178023,0.227307017201535,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.226924535772571,0.65,0.411636301174282
"2590","Four",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"2591","Four",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.266964686909909,0.6,0.459468291736341
"2592","Four",0,0.244221076326376,0.209821862032187,0.360733702283553,0.0538400816279645,0.167795455219993,0.0209009662442452,0.295612500811098,0.7,0.349602949390051
"2593","Four",0,0.0666057480890116,0.355531488443427,0.194241224306528,0.336795718434119,0.211509974180549,0.0231753687762477,0.338597743751572,0.55,0.497214463005877
"2594","Four",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"2595","Four",0,0.42183640456374,0.16319478158059,0.194241224306528,0.34818548536758,0.191490028118848,0.304202096481562,0.305488841835367,0.55,0.497214463005877
"2596","Four",0,0.111009580148353,0.0058283850564496,0.0693718658237603,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098137,0.55,0.497214463005877
"2597","Four",0,0.732663228979127,0.221478632145086,0.194241224306528,0.455287928135669,0.160185263912487,0.207839877675953,0.536310655144814,0.55,0.497214463005877
"2598","Four",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.283049692107551,0.55,0.497214463005877
"2599","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2600","Four",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"2601","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2602","Four",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"2603","Four",0,0.044403832059341,0.16319478158059,0.277487463295041,0.287477849404203,0.191490028118848,0.0334899367289603,0.231228669477565,0.65,0.411636301174282
"2604","Four",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951584,0.6,0.459468291736341
"2605","Four",0,0.399634488534069,0.746033287225553,0.0277487463295041,0.16381038289183,0.736993013242953,0.121183863198639,0.51978691904778,0.65,0.411636301174282
"2606","Four",0,0.044403832059341,0.30890440799183,0.0693718658237601,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203189,0.6,0.459468291736341
"2607","Four",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531044,0.150716934035904,0.601435545578761,0.6,0.459468291736341
