"","Rho","Balance","M.Age","M.PD.L1.MPS","M.Hemoglobin","SD.Age","SD.PD.L1.MPS","SD.Hemoglobin","Energy","M.CG","SD.CG"
"1718","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1719","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1720","Three",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647974,0.210487558130063,0.55,0.497214463005877
"1721","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1722","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1723","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1724","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1725","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1726","Three",0,0.111009580148353,0.192336706862838,0.13874373164752,0.00821772801253884,0.254692641765263,0.472620249512158,0.253588422966268,0.6,0.459468291736341
"1727","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1728","Three",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"1729","Three",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527185,0.381349365654402,0.55,0.497214463005877
"1730","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1731","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1732","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1733","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1734","Three",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"1735","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1736","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1737","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1738","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1739","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1740","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1741","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1742","Three",0,0.333028740445058,0.268105712596683,0.277487463295041,0.0274419610312227,0.136534075582406,0.469218585610731,0.261110390632346,0.65,0.411636301174282
"1743","Three",0,0.111009580148353,0.00582838505644965,0.0693718658237602,0.302488406532768,0.144878325340463,0.305257403239677,0.234564684098137,0.55,0.497214463005877
"1744","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1745","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1746","Three",0,0.222019160296705,0.15153801146769,0.513351807095825,0.0823789294905299,0.199123486832139,0.0350760173805275,0.327084544578517,0.7,0.34960294939005
"1747","Three",0,0.133211496178023,0.0407986953951474,0.235864343800784,0.236135937734151,0.123971957603879,0.0364110763650842,0.204286318722367,0.55,0.497214463005877
"1748","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1749","Three",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"1750","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1751","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1752","Three",0,0.0888076641186821,0.0233135402257986,0.471728687601569,0.162610036659741,0.210055478744266,0.0780788047537728,0.274994821094466,0.6,0.459468291736341
"1753","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1754","Three",0,0.355230656474728,0.215650247088636,0.20811559747128,0.214058010591305,0.24144562171928,0.458197541042737,0.266507910585662,0.7,0.34960294939005
"1755","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1756","Three",0,0.111009580148353,0.192336706862838,0.13874373164752,0.00821772801253884,0.254692641765263,0.472620249512158,0.253588422966268,0.6,0.459468291736341
"1757","Three",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"1758","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1759","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1760","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1761","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1762","Three",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.745009751491451,0.342030853444046,0.416214167603734,0.7,0.34960294939005
"1763","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1764","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1765","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1766","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1767","Three",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"1768","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1769","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1770","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1771","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1772","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1773","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1774","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1775","Three",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.745009751491451,0.342030853444046,0.416214167603734,0.7,0.34960294939005
"1776","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1777","Three",0,0.355230656474728,0.215650247088636,0.20811559747128,0.214058010591305,0.24144562171928,0.458197541042737,0.266507910585662,0.7,0.34960294939005
"1778","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1779","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1780","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1781","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1782","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1783","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1784","Three",0,0.0444038320593411,0.16319478158059,0.277487463295041,0.287477849404203,0.191490028118848,0.0334899367289603,0.231228669477562,0.65,0.411636301174282
"1785","Three",0,0.133211496178023,0.0407986953951474,0.235864343800784,0.236135937734151,0.123971957603879,0.0364110763650842,0.204286318722367,0.55,0.497214463005877
"1786","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1787","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1788","Three",0,0.0666057480890116,0.355531488443427,0.194241224306529,0.336795718434119,0.211509974180549,0.0231753687762479,0.338597743751571,0.55,0.497214463005877
"1789","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1790","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1791","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1792","Three",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647974,0.210487558130063,0.55,0.497214463005877
"1793","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1794","Three",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"1795","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1796","Three",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"1797","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1798","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1799","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1800","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1801","Three",0,0.0666057480890116,0.355531488443427,0.194241224306529,0.336795718434119,0.211509974180549,0.0231753687762479,0.338597743751571,0.55,0.497214463005877
"1802","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1803","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1804","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1805","Three",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479807,0.147003389170079,0.135019135332764,0.266964686909907,0.6,0.459468291736341
"1806","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1807","Three",0,0.355230656474728,0.215650247088636,0.20811559747128,0.214058010591305,0.24144562171928,0.458197541042737,0.266507910585662,0.7,0.34960294939005
"1808","Three",0,0.0888076641186821,0.0233135402257986,0.471728687601569,0.162610036659741,0.210055478744266,0.0780788047537728,0.274994821094466,0.6,0.459468291736341
"1809","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1810","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1811","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1812","Three",0,0.310826824415387,0.221478632145086,0.277487463295041,0.264384531290174,0.160185263912487,0.198618680470542,0.270948044078382,0.65,0.411636301174282
"1813","Three",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"1814","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1815","Three",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"1816","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1817","Three",0,0.0666057480890116,0.355531488443427,0.194241224306529,0.336795718434119,0.211509974180549,0.0231753687762479,0.338597743751571,0.55,0.497214463005877
"1818","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1819","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1820","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1821","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1822","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1823","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1824","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1825","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1826","Three",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.745009751491451,0.342030853444046,0.416214167603734,0.7,0.34960294939005
"1827","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1828","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1829","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1830","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1831","Three",0,0.0888076641186821,0.0233135402257986,0.471728687601569,0.162610036659741,0.210055478744266,0.0780788047537728,0.274994821094466,0.6,0.459468291736341
"1832","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1833","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1834","Three",0,0.155413412207694,0.734376517112653,0.0554974926590078,0.153300484918983,0.745009751491451,0.342030853444046,0.416214167603734,0.7,0.34960294939005
"1835","Three",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"1836","Three",0,0.0222019160296705,0.221478632145086,0.124869358482768,0.316754086407631,0.160185263912487,0.0198959655189845,0.208459061589617,0.65,0.411636301174282
"1837","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1838","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1839","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1840","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1841","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1842","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1843","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1844","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1845","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1846","Three",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"1847","Three",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647974,0.210487558130063,0.55,0.497214463005877
"1848","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1849","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1850","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1851","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1852","Three",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"1853","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1854","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1855","Three",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647974,0.210487558130063,0.55,0.497214463005877
"1856","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1857","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1858","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1859","Three",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"1860","Three",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"1861","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1862","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1863","Three",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"1864","Three",0,0.133211496178023,0.227307017201536,0.0277487463295041,0.0566428940822884,0.233805826544577,0.121183863198639,0.22692453577257,0.65,0.411636301174282
"1865","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1866","Three",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"1867","Three",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"1868","Three",0,0.0666057480890116,0.355531488443427,0.194241224306529,0.336795718434119,0.211509974180549,0.0231753687762479,0.338597743751571,0.55,0.497214463005877
"1869","Three",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"1870","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1871","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1872","Three",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"1873","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1874","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"1875","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"1876","Three",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"1877","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1878","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1879","Three",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"1880","Three",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"1881","Three",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"1882","Three",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"1883","Three",0,0.266422992356046,0.0407986953951474,0.166492477977024,0.0668383395686724,0.168852307957761,0.0121779343021819,0.229001441960014,0.6,0.459468291736341
"1884","Three",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"1885","Three",0,0.244221076326376,0.209821862032187,0.360733702283553,0.0538400816279645,0.167795455219993,0.0209009662442452,0.295612500811098,0.7,0.34960294939005
"1886","Three",0,0.177615328237364,0.0407986953951474,0.249738716965536,0.200853885605497,0.123971957603879,0.0405243911647974,0.210487558130063,0.55,0.497214463005877
"1887","Three",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"1888","Three",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"1889","Three",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"1890","Three",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"1891","Three",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"1892","Three",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"1893","Three",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
