"","Method","Balance","M.Z1","M.Z2","M.Z3","SD.Z1","SD.Z2","SD.Z3","Energy","M.CG","SD.CG"
"2214","NT",0,0.155413412207694,0.187291369913892,0.104602113880825,0.242265959500898,0.188520144452946,0.116318352660919,0.201804696004631,0.75,0.263523138347365
"2215","NT",0,0.488442152652751,0.0577298745141075,0.221293353650746,0.158352423141609,0.2190834584297,0.679190356827883,0.318009128289366,0.75,0.263523138347365
"2216","NT",0,0.266422992356045,0.0366290650126121,0.219024012410564,0.170040835349797,0.0585848948466667,0.256656077210519,0.221018874511647,0.6,0.459468291736341
"2217","NT",2,0.432104790727463,0.589057880322634,0.298596833817147,0.123303270574724,0.120089627133813,0.135711728475984,0.36954452641064,0.55,0.437797517885457
"2218","NT",0,0.0888076641186825,0.192233520266536,0.396732422061358,0.108938808980772,0.123384486673947,0.214924388851455,0.254831513054081,0.65,0.411636301174282
"2219","NT",0,0.0666057480890119,0.199931583305071,0.163309693918461,0.219667154993241,0.359093894417842,0.0951763248930608,0.314817546361351,0.6,0.459468291736341
"2220","NT",0,0.510644068682422,0.169144030071857,0.315117599280398,0.0115697818821271,0.209790636979705,0.313199342834344,0.277361477824219,0.65,0.411636301174282
"2221","NT",0,0.0444038320593408,0.139274157685195,0.00408583615770431,0.0204497170578528,0.0751015666354176,0.0902597269586595,0.153144964124655,0.75,0.263523138347365
"2222","NT",0,0.244221076326377,0.306679434484727,0.314920003096378,0.310952948382602,0.152053784798054,0.336157495478319,0.43426861944674,0.65,0.411636301174282
"2223","NT",0,0.111009580148351,0.182905441086514,0.158319050222256,0.0330096115187739,0.0170690279058465,0.00404673655564802,0.224493615028085,0.6,0.459468291736341
"2224","NT",2,0.364666470787338,0.216637328292941,0.261833080851487,0.273574177766034,0.0101402518943052,0.137151244825893,0.320978109564286,0.5,0.471404520791032
"2225","NT",2,0.0849223288134896,0.0702995998571604,0.110620190845029,0.0095873632579202,0.0538420858603976,0.205312627955749,0.159864260767811,0.55,0.437797517885457
"2226","NT",4,0.129751457316256,0.0552398854012994,0.109778594051596,0.175454995596505,0.191076282201828,0.105508923568377,0.245200057349093,0.35,0.474341649025257
"2227","NT",0,0.0888076641186824,0.0546562429568932,0.348747578512485,0.096775912971738,0.17620528435813,0.0591401326306135,0.220171213591296,0.7,0.34960294939005
"2228","NT",0,0.177615328237363,0.0722391151769443,0.377909151884614,0.230521351304866,0.0517056572451986,0.0285386112220078,0.342158813219622,0.65,0.411636301174282
"2229","NT",4,0.197222215120709,0.127788510858278,0.00262794217728917,0.0955414204421935,0.0680966523529739,0.198427663500969,0.176600264729387,0.35,0.474341649025257
"2230","NT",4,0.220577477437635,0.0293969904601484,0.342432878548005,0.357047177761136,0.183437163029447,0.200076591698076,0.329490017547656,0.4,0.459468291736341
"2231","NT",2,0.0724337510467997,0.0670536118090507,0.10159032187553,0.131844171844513,0.16780142668447,0.0651645440049209,0.184065658674268,0.5,0.471404520791032
"2232","NT",2,0.0399634488534054,0.13474888561572,0.101861421705498,0.0186745922201286,0.0972827685048007,0.303203243320359,0.212056725160727,0.55,0.437797517885457
"2233","NT",0,0.177615328237365,0.184057446041159,0.0705480136562436,0.170222773082824,0.116309257638224,0.0113379746917135,0.231249291507397,0.7,0.34960294939005
"2234","NT",0,0.0888076641186824,0.0546562429568932,0.348747578512485,0.096775912971738,0.17620528435813,0.0591401326306135,0.220171213591296,0.7,0.34960294939005
"2235","NT",0,0.310826824415388,0.217507206341174,0.289889607540339,0.0788112709464911,0.277912375021764,0.173560558598356,0.332670707401452,0.75,0.263523138347365
"2236","NT",0,0.0222019160296708,0.282145887785319,0.135567140661208,0.144951293282236,0.106063105714158,0.0460732787430804,0.21212959763887,0.7,0.34960294939005
"2237","NT",2,0.0849223288134889,0.134185196489208,0.511952257790084,0.124502496706484,0.117454382697444,0.170844552096328,0.345793477789686,0.6,0.394405318873308
"2238","NT",2,0.152360648753614,0.0989383622644719,0.206082489825272,0.248774416214823,0.254409847186892,0.180820059961474,0.258490712449108,0.55,0.437797517885457
"2239","NT",2,0.38714591076738,0.357795903059188,0.32455660538654,0.2174834169125,0.0141976864965756,0.446380166357382,0.306899494473922,0.5,0.471404520791032
"2240","NT",0,0.111009580148352,0.0528026571575468,0.0173847889304883,0.242699797317776,0.198521921644891,0.0726197142806516,0.161313329237683,0.6,0.459468291736341
"2241","NT",2,0.0499543110667583,0.154402529593547,0.147689645067999,0.114912877099947,0.0657597486887374,0.0969260506566769,0.222250708868206,0.65,0.337474278855276
"2242","NT",2,0.736826088234689,0.523936079932902,0.623824947986674,0.259641830715073,0.0970869659513048,0.582943364285765,0.759470500946266,0.6,0.394405318873308
"2243","NT",0,0.266422992356046,0.401646646017237,0.155512522957317,0.274591887206038,0.0663631749256021,0.098536213251893,0.269827208830996,0.7,0.34960294939005
"2244","NT",2,0.0499543110667586,0.0342700525317839,0.306146651285559,0.347578273594633,0.297190323114935,0.0918457082438406,0.218710566493475,0.45,0.497214463005877
"2245","NT",0,0.177615328237364,0.45217808632733,0.0435955799426507,0.131006054844177,0.131388891953692,0.136285642578115,0.230038866297471,0.75,0.263523138347365
"2246","NT",0,0.177615328237366,0.00516096212117416,0.308875547289341,0.148142939682999,0.181025588479267,0.274266584427403,0.294371168158409,0.7,0.34960294939005
"2247","NT",2,0.174840088733654,0.0622760314660515,0.363165570992801,0.0690429507454635,0.0938551460571578,0.108093278332084,0.307334136131852,0.5,0.471404520791032
"2248","NT",2,0.25226927088713,0.172797802333024,0.00295103379011369,0.296757324398524,0.0247257229823232,0.254878526880661,0.216206931961008,0.5,0.471404520791032
"2249","NT",2,0.0624428888334492,0.139240802601309,0.0286660579106946,0.355011719931073,0.209304764609013,0.256269005578369,0.29619606642041,0.45,0.497214463005877
"2250","NT",0,0.199817244267036,0.215282075854342,0.133126603444492,0.101126629327846,0.0101998672440735,0.0321320356766728,0.256846092318043,0.55,0.497214463005877
"2251","NT",2,0.139872070986924,0.0730272989529303,0.382305565897778,0.0411644848157595,0.0395749369170808,0.158754045101855,0.22133126641607,0.5,0.471404520791032
"2252","NT",0,0.355230656474727,0.376146670730019,0.15285092089817,0.325428608320489,0.2057999408159,0.240305482744987,0.352804722155773,0.65,0.411636301174282
"2253","NT",0,0.266422992356045,0.00256290832963075,0.640272153934756,0.299786024520606,0.12135215889003,0.0807688046977119,0.481326033776046,0.6,0.459468291736341
"2254","NT",2,0.107401768793531,0.378271557634969,0.197593301995482,0.16598581244498,0.267891750367072,0.373848504066818,0.227160209339914,0.55,0.437797517885457
"2255","NT",0,0.222019160296705,0.204830085425305,0.552516379737989,0.0932394977097305,0.0618795453417268,0.431636326502777,0.339862582682238,0.65,0.411636301174282
"2256","NT",2,0.027474871086717,0.0345827288976941,0.0678493756330754,0.417194575500919,0.127438448921013,0.0262146043722133,0.199007665072624,0.55,0.437797517885457
"2257","NT",2,0.219798968693737,0.371359311809752,0.413468091230879,0.124553906837124,0.0461188936473302,0.357667297143268,0.338600903504712,0.6,0.394405318873308
"2258","NT",0,0.532845984712091,0.249959560798986,0.301376466761373,0.16843374627888,0.115511274281499,0.0464698645870896,0.409220020297116,0.7,0.34960294939005
"2259","NT",2,0.107401768793531,0.248006448496207,0.130811847087547,0.206817384583904,0.111568863207556,0.192428428587891,0.162811028667075,0.6,0.394405318873308
"2260","NT",0,0.310826824415387,0.223752818249143,0.0802958911437593,0.0168955066730458,0.0131072714247178,0.15432456960375,0.193382377229139,0.6,0.459468291736341
"2261","NT",4,0.129751457316255,0.199364702691523,0.171041590097535,0.236297945418841,0.071982570359611,0.082347889034119,0.247313637595635,0.45,0.437797517885457
"2262","NT",2,0.162351510966966,0.0187250387579419,0.00713512497407277,0.040502485886811,0.0677193059654331,0.0885996732483307,0.232536710383013,0.65,0.337474278855276
"2263","NT",2,0.229789830907091,0.0124623788113871,0.341935134284345,0.0957923488383896,0.0349893354454294,0.38724118810037,0.255819190310936,0.6,0.394405318873308
"2264","NT",2,0.0624428888334476,0.0218798501296776,0.210519382793658,0.17150824579622,0.232858623448941,0.344217557350725,0.214025981899714,0.6,0.394405318873308
"2265","NT",0,0.688259396919786,0.77237219002955,0.00935607338083137,0.230460988210767,0.141148195900605,0.238196121867901,0.635403815318289,0.75,0.263523138347365
"2266","NT",0,0.111009580148353,0.0145493333027914,0.12866168453828,0.260617367303333,0.0147024173423662,0.103957659735156,0.147267183371983,0.75,0.263523138347365
"2267","NT",2,0.184830950947006,0.379854050161674,0.166912909063864,0.0457874531932556,0.0375782145012162,0.348779704461951,0.29517338189613,0.6,0.394405318873308
"2268","NT",2,0.309716728613903,0.283206002196265,0.0653676730309165,0.0806967110989679,0.171088972794593,0.00959495924180787,0.221079721287714,0.6,0.394405318873308
"2269","NT",4,0.106396194999331,0.305614686852465,0.0204704854253687,0.484462005015294,0.321353181216035,0.147821063080654,0.317528316865975,0.4,0.459468291736341
"2270","NT",2,0.174840088733654,0.0949734087652635,0.211540263204094,0.152515923749756,0.127173140463929,0.1175539569113,0.236701064789068,0.5,0.471404520791032
"2271","NT",2,0.0399634488534061,0.0686648983219285,0.00894115024000004,0.216556448464599,0.183708953105237,0.000462749831763531,0.254504680936877,0.55,0.437797517885457
"2272","NT",0,0.288624908385718,0.140746138971454,0.0784369461549696,0.257616095755404,0.0994709460237099,0.0059740292436381,0.284678378820065,0.65,0.411636301174282
"2273","NT",2,0.309716728613902,0.0145796829138247,0.285757661156543,0.335782813966636,0.0315919693679196,0.110230249530817,0.33744512072931,0.55,0.437797517885457
"2274","NT",0,0.199817244267036,0.215282075854342,0.133126603444492,0.101126629327846,0.0101998672440735,0.0321320356766728,0.256846092318043,0.55,0.497214463005877
"2275","NT",0,0.0888076641186821,0.0577475051961386,0.0173468847656351,0.221551095175129,0.24103719603398,0.113544669206745,0.195497305627194,0.75,0.263523138347365
"2276","NT",2,0.242278408673778,0.156386454255886,0.206674886741598,0.562056206384625,0.0972762858062916,0.0363358367321049,0.37356535482474,0.55,0.437797517885457
"2277","NT",0,0.0222019160296699,0.185739814423624,0.1337817460067,0.118154825459103,0.0701439382057604,0.134112511301927,0.21808417580153,0.7,0.34960294939005
"2278","NT",0,0.310826824415388,0.217507206341174,0.289889607540339,0.0788112709464911,0.277912375021764,0.173560558598356,0.332670707401452,0.75,0.263523138347365
"2279","NT",0,0.244221076326376,0.0616568380457314,0.205113941166683,0.0145063906885678,0.0766462417292183,0.10392377891267,0.149635191300698,0.7,0.34960294939005
"2280","NT",0,0.310826824415386,0.100087235610023,0.0180898525966589,0.249306796202117,0.187788960942699,0.0433940553408789,0.275296190648445,0.65,0.411636301174282
"2281","NT",0,0.111009580148351,0.182905441086514,0.158319050222256,0.0330096115187739,0.0170690279058465,0.00404673655564802,0.224493615028085,0.6,0.459468291736341
"2282","NT",0,0.177615328237364,0.0602838975950093,0.336555656464913,0.122312414329558,0.332886320565655,0.0454001919841087,0.285424670807918,0.65,0.411636301174282
"2283","NT",0,0.111009580148353,0.239903656876961,0.230630873780286,0.0791366808186031,0.162178338211516,0.0250725856319953,0.224068145178883,0.65,0.411636301174282
"2284","NT",2,0.669387768294565,0.660330618962584,0.0676246866321637,0.391958792427787,0.0391175940109389,0.0367525712469985,0.578777004778724,0.5,0.471404520791032
"2285","NT",0,0.333028740445057,0.148362857349848,0.0201065363969481,0.263096267418429,0.119749317834613,0.0918804897217957,0.280727075430245,0.65,0.411636301174282
"2286","NT",2,0.0849223288134885,0.0866951336120698,0.541801976714272,0.0928594076944177,0.134249388109796,0.104470747052559,0.322408821224967,0.55,0.437797517885457
"2287","NT",0,0.266422992356045,0.281635309503663,0.253728062820965,0.264551501108576,0.13793418269002,0.0799722307553362,0.417482736742211,0.7,0.34960294939005
"2288","NT",2,0.477063670687544,0.162865704974141,0.25390144774183,0.276912763558775,0.00684000058081957,0.0740528890427843,0.421407330920683,0.6,0.394405318873308
"2289","NT",0,1.14106255308697e-16,0.165441121030535,0.103234148382273,0.121256217344052,0.0683944868883847,0.30052472129833,0.169497407078591,0.65,0.411636301174282
"2290","NT",0,0.177615328237365,0.184057446041159,0.0705480136562436,0.170222773082824,0.116309257638224,0.0113379746917135,0.231249291507397,0.7,0.34960294939005
"2291","NT",2,0.107401768793532,0.101498450032882,0.436389308114229,0.262717001051168,0.298787234269757,0.29000659748292,0.335705951199984,0.5,0.471404520791032
"2292","NT",0,0.266422992356046,0.132353469487063,0.63751841510373,0.0211824292751004,0.12238734759971,0.398951689297787,0.3450574540813,0.65,0.411636301174282
"2293","NT",0,0.377432572504398,0.141506978444977,0.251436795178794,0.11935295058202,0.161915404197703,0.204210663416098,0.279816351257005,0.6,0.459468291736341
"2294","NT",0,0.0888076641186819,0.00861235746137321,0.254147866349957,0.128423886279446,0.14371446358885,0.0589517722776077,0.209198813232367,0.65,0.411636301174282
"2295","NT",2,0.387145910767379,0.65018648959069,0.668317238288301,0.0774152720590096,0.362012735844594,0.476576494749516,0.651916307836152,0.6,0.394405318873308
"2296","NT",2,0.197319528713696,0.136840398139853,0.0237313805186033,0.0485039824374671,0.355393745547152,0.000573654744194574,0.214977148905096,0.55,0.437797517885457
"2297","NT",0,0.111009580148353,0.327277416903928,0.618192224140213,0.285529361227481,0.118244189674072,0.0720669783884571,0.476578876550735,0.65,0.411636301174282
"2298","NT",2,0.0724337510467997,0.239511710144285,0.377367029254563,0.0390277335249407,0.0386049994103075,0.183542993553596,0.245852918114246,0.6,0.394405318873308
"2299","NT",2,0.162351510966964,0.271395320037388,0.00372961072538249,0.109122057727002,0.0805258306081299,0.246137878829139,0.269762868793595,0.45,0.497214463005877
"2300","NT",4,0.480080392070147,0.372395838311249,0.0906638214924614,0.0511580399252459,0.324334113791432,0.131803394639867,0.291492697144272,0.4,0.459468291736341
"2301","NT",2,0.184830950947007,0.240797440508218,0.161586278002036,0.225488149076355,0.197368513131874,0.0893042361301769,0.202574055346982,0.55,0.437797517885457
"2302","NT",2,0.152360648753614,0.0989383622644719,0.206082489825272,0.248774416214823,0.254409847186892,0.180820059961474,0.258490712449108,0.55,0.437797517885457
"2303","NT",0,0.399634488534068,0.162934041534663,0.321806350066503,0.435777331906821,0.0205291779919987,0.0120574280498342,0.452797171718376,0.7,0.34960294939005
"2304","NT",2,0.219798968693737,0.0257227574230123,0.463174093071121,0.216536894829922,0.0135024619855137,0.179347845990318,0.326692054283314,0.55,0.437797517885457
"2305","NT",0,0.111009580148353,0.102931864696718,0.386943967506092,0.0839979122489161,0.108230978722388,0.00995324378105189,0.312412617772558,0.7,0.34960294939005
"2306","NT",4,0.360709051339193,0.259097873564861,0.291678255275607,0.369239112409068,0.301314571784146,0.137601861017781,0.313483399373503,0.35,0.474341649025257
"2307","NT",0,1.14106255308697e-16,0.135026841120465,0.174704481700628,0.170044244506582,0.149326973167276,0.00929074737243063,0.209878988861085,0.65,0.411636301174282
"2308","NT",2,0.219798968693738,0.0469993285095856,0.121370858068847,0.0890712591998033,0.0389988962201262,0.0302845950247286,0.166511011458978,0.5,0.471404520791032
"2309","NT",2,0.0849223288134885,0.0866951336120698,0.541801976714272,0.0928594076944177,0.134249388109796,0.104470747052559,0.322408821224967,0.55,0.437797517885457
"2310","NT",0,0.0888076641186819,0.0180416666866514,0.241491923345835,0.0560295204602856,0.275196476516208,0.0238335418547715,0.230018499247898,0.7,0.34960294939005
"2311","NT",0,0.377432572504399,0.192156643748475,0.0859906373901499,0.0709273156931003,0.194900353250058,0.137071513618088,0.227175806830445,0.75,0.263523138347365
"2312","NT",2,0.0174840088733638,0.108648189393228,0.713084549941504,0.423311108843168,0.0725918649592203,0.407601822344212,0.51120359037393,0.65,0.337474278855276
"2313","NT",0,0.0222019160296721,0.308545516753682,0.356248405785388,0.101134781436036,0.115689253908485,0.0156008512245804,0.341709309033038,0.6,0.459468291736341
"2314","NT",6,0.341354458956183,0.422519358200672,0.367033303316743,0.204380402064022,0.271031432298531,0.100121300275941,0.397540362422674,0.25,0.424918292799399
"2315","NT",4,0.433369867436295,0.60432299168252,0.0476071002117222,0.166371815040593,0.143656872747614,0.300411334562234,0.508824714424809,0.5,0.408248290463863
"2316","NT",2,0.174840088733654,0.0622760314660515,0.363165570992801,0.0690429507454635,0.0938551460571578,0.108093278332084,0.307334136131852,0.5,0.471404520791032
"2317","NT",0,0.333028740445058,0.272202906650499,0.0819430813398951,0.235436819664145,0.142100561346425,0.0314035110314701,0.242688073910129,0.65,0.411636301174282
"2318","NT",0,0.0444038320593414,0.266951431657764,0.00742304923951385,0.385650766471775,0.533126440030735,0.0920787255947654,0.274327651587644,0.75,0.263523138347365
"2319","NT",0,0.488442152652751,0.639146681460764,0.161168626967019,0.0478142845626705,0.197283652530833,0.17347462511837,0.367314862816227,0.65,0.411636301174282
"2320","NT",2,0.00499543110667664,0.140376385691011,0.137971997311253,0.156381922674776,0.0945522087505061,0.132701719743797,0.182684811439109,0.6,0.394405318873308
"2321","NT",0,0.0222019160296708,0.0567915642111492,0.223725417657358,0.327928595553154,0.0704068109086636,0.0831620432042627,0.170455469143406,0.7,0.34960294939005
"2322","NT",2,0.00499543110667595,0.113069858651873,0.0143681610619627,0.0764219685802466,0.00306477152684703,0.226500784239908,0.147661475990309,0.5,0.471404520791032
"2323","NT",0,0.244221076326376,0.00846328037382567,0.357788646428528,0.34651117855699,0.0295381539572774,0.279747801398952,0.232622649484468,0.65,0.411636301174282
"2324","NT",0,0.266422992356046,0.313264114623311,0.102769760010495,0.096237396516721,0.190852593003374,0.193070356509721,0.256806026005826,0.75,0.263523138347365
"2325","NT",0,0.377432572504399,0.139867146344986,0.200984641624202,0.0574705257768608,0.0616255859086063,0.120515992585021,0.207661851963079,0.65,0.411636301174282
"2326","NT",0,0.266422992356047,0.0449658414661984,0.484101652883986,0.0431869031164606,0.226155583003742,0.202394530693726,0.306063207394323,0.7,0.34960294939005
"2327","NT",2,0.0274748710867174,0.222635362149613,0.122270019813896,0.0941441556511705,0.120956010810577,0.0575524764180706,0.177566442814519,0.65,0.337474278855276
"2328","NT",0,0.266422992356047,0.124418960091668,0.645825246300186,0.131433576497306,0.0854444788807831,0.500925940345814,0.425336120413164,0.75,0.263523138347365
"2329","NT",0,0.0888076641186824,0.0546562429568932,0.348747578512485,0.096775912971738,0.17620528435813,0.0591401326306135,0.220171213591296,0.7,0.34960294939005
"2330","NT",2,0.174840088733656,0.2238552336747,0.0210375328804684,0.10605632494398,0.159327157047236,0.240333387950655,0.204381098022744,0.55,0.437797517885457
"2331","NT",0,0.0888076641186825,0.192233520266536,0.396732422061358,0.108938808980772,0.123384486673947,0.214924388851455,0.254831513054081,0.65,0.411636301174282
"2332","NT",2,0.027474871086717,0.0383341016412439,0.461251924428563,0.22461945171221,0.099574252864757,0.0175058801641901,0.308554523403145,0.55,0.437797517885457
"2333","NT",4,0.220577477437635,0.703820749275869,0.0119168557379034,0.136836510280312,0.19535067809078,0.581565704992144,0.517190644116026,0.45,0.437797517885457
"2334","NT",2,0.0274748710867174,0.222635362149613,0.122270019813896,0.0941441556511705,0.120956010810577,0.0575524764180706,0.177566442814519,0.65,0.337474278855276
"2335","NT",0,0.0444038320593403,0.173357510925893,0.416825865758022,0.255150088646498,0.060045249655783,0.00939956045255408,0.262922645963586,0.7,0.34960294939005
"2336","NT",2,0.162351510966964,0.271395320037388,0.00372961072538249,0.109122057727002,0.0805258306081299,0.246137878829139,0.269762868793595,0.45,0.497214463005877
"2337","NT",2,0.309716728613902,0.0145796829138247,0.285757661156543,0.335782813966636,0.0315919693679196,0.110230249530817,0.33744512072931,0.55,0.437797517885457
"2338","NT",0,0.0222019160296697,0.221633132665718,0.455022254751629,0.242033873876616,0.00783167790885098,0.0592542853234679,0.328043241376251,0.7,0.34960294939005
"2339","NT",2,0.129881208773572,0.332424555281673,0.326272131445098,0.0346546528019689,0.030262986039148,0.0288384804903801,0.27961172697777,0.55,0.437797517885457
"2340","NT",2,0.174840088733655,0.0704401551477005,0.338871549229373,0.103608893304133,0.0410831095944313,0.14130240655853,0.24408212060801,0.6,0.394405318873308
"2341","NT",0,0.022201916029669,0.0854055420943381,0.18491939689477,0.109777061138917,0.139109621774046,0.0999036631130238,0.238892487154777,0.55,0.497214463005877
"2342","NT",2,0.26475784865382,0.360620777220165,0.0380449090839567,0.0149342584310246,0.107511103344607,0.0373349215329775,0.213661988916491,0.55,0.437797517885457
"2343","NT",2,0.477063670687544,0.162865704974141,0.25390144774183,0.276912763558775,0.00684000058081957,0.0740528890427843,0.421407330920683,0.6,0.394405318873308
"2344","NT",2,0.152360648753613,0.0898163244072297,0.400089292090273,0.110318876925656,0.0722133510194152,0.318130690817516,0.251027228016004,0.55,0.437797517885457
"2345","NT",0,0.133211496178023,0.115774483205893,0.369746976187818,0.0177959660450693,0.183691532281852,0.166517583287726,0.231779918822793,0.7,0.34960294939005
"2346","NT",2,0.916661608075021,0.745664049113414,0.272256379727553,0.0735850892062235,0.100597313992358,0.0280089174544094,0.748676153872929,0.5,0.471404520791032
"2347","NT",0,0.266422992356046,0.144252566696135,0.104678091938401,0.0652064496842157,0.160940952206087,0.0848304720663988,0.24398053412991,0.6,0.459468291736341
"2348","NT",0,0.0444038320593408,0.241900158091177,0.130219594255814,0.213164022104521,0.00809534180719629,0.348999015491431,0.184175017436164,0.7,0.34960294939005
"2349","NT",2,0.364666470787338,0.237913899379514,0.322711870288481,0.0297290658913573,0.0641157588741319,0.0825994486996415,0.314363536746837,0.55,0.437797517885457
"2350","NT",2,0.0949131910268424,0.338577969107326,0.118379366893297,0.262170151536879,0.072657597636448,0.298619362595085,0.238019162223193,0.6,0.394405318873308
"2351","NT",0,0.0888076641186819,0.0205728897161946,0.0639924510878328,0.177846026571621,0.0408619585643231,0.0228504003501058,0.139331349796829,0.75,0.263523138347365
"2352","NT",2,0.26475784865382,0.21223952146306,0.395201397281204,0.130320957558006,0.0921348232232336,0.0951889588496904,0.302095094409957,0.55,0.437797517885457
"2353","NT",2,0.207310390927049,0.216192547427646,0.705140286732998,0.0134462837373839,0.0216218791403604,0.419575299566811,0.43100662291515,0.65,0.337474278855276
"2354","NT",0,0.0444038320593414,0.0673738413423621,0.359297675393939,0.0813200418551316,0.057930350308391,0.00745017431749306,0.346239792212622,0.65,0.411636301174282
"2355","NT",2,0.229789830907089,0.226172447772693,0.0349023370868722,0.17603659313323,0.202746739473743,0.25001240798813,0.269280940060915,0.6,0.394405318873308
"2356","NT",0,0.133211496178023,0.142428507353918,0.125892813507974,0.203213687894484,0.0534369420785537,0.128670074728582,0.184930730442853,0.55,0.497214463005877
"2357","NT",0,0.0888076641186826,0.21888754441456,0.0989073676344339,0.29604380988342,0.00684445109555143,0.17529166538818,0.181257736003358,0.6,0.459468291736341
"2358","NT",2,0.0849223288134883,0.0195057726713392,0.266913541209735,0.000253864142965465,0.0378759990859008,0.0897386325773518,0.283086339763085,0.55,0.437797517885457
"2359","NT",2,0.342187030807296,0.649622800464177,0.258226402203714,0.0645172075677375,0.121369256293596,0.350577066476099,0.449036434105879,0.55,0.437797517885457
"2360","NT",0,0.155413412207694,0.275673901307819,0.362884396848636,0.0657435422995459,0.0649066757137204,0.0225183327855547,0.346835553524806,0.7,0.34960294939005
"2361","NT",0,0.444038320593409,0.225727311277192,0.179839502966473,0.113463916195031,0.0904125138007466,0.0322219151099521,0.311930541466119,0.7,0.34960294939005
"2362","NT",2,0.197319528713696,0.15448441791636,0.17815455146441,0.173828160199817,0.158544196600646,0.00474252738033276,0.21599983383094,0.55,0.437797517885457
"2363","NT",0,0.0666057480890119,0.120208109962626,0.215614958615474,0.0925463776880404,0.083538022517071,0.105707144255005,0.232123756176402,0.6,0.459468291736341
"2364","NT",0,0.044403832059341,0.279261479494122,0.266248587398804,0.102910042570091,0.202289564441213,0.528242983322844,0.307857149441998,0.55,0.497214463005877
"2365","NT",0,0.111009580148351,0.182905441086514,0.158319050222256,0.0330096115187739,0.0170690279058465,0.00404673655564802,0.224493615028085,0.6,0.459468291736341
"2366","NT",0,0.0444038320593408,0.189610660687689,0.0152255900217619,0.342713112026469,0.266043140823748,0.365960694984309,0.238989638434988,0.7,0.34960294939005
"2367","NT",4,0.734393248410009,0.581887848448005,0.217932071672008,0.301960177312143,0.0140014618099915,0.127439472951459,0.57364154521487,0.4,0.459468291736341
"2368","NT",0,0.0888076641186832,0.105623915952468,0.143106179605417,0.172401325960898,0.0730976814629998,0.0870437099486369,0.203789128635356,0.65,0.411636301174282
"2369","NT",6,0.191491525755909,0.0127026812389567,0.180728670848503,0.101186255026902,0.285512621234294,0.020427020213597,0.200303386876066,0.25,0.424918292799399
"2370","NT",0,0.0222019160296708,0.282145887785319,0.135567140661208,0.144951293282236,0.106063105714158,0.0460732787430804,0.21212959763887,0.7,0.34960294939005
"2371","NT",2,0.184830950947007,0.362059388814843,0.111031310894231,0.166455596223331,0.0159485547945746,0.158017613903371,0.205924483755308,0.65,0.337474278855276
"2372","NT",0,0.0888076641186817,0.277811217573275,0.215788435644345,0.261148794968544,0.0920261288598574,0.631784334780132,0.360413515260199,0.6,0.459468291736341
"2373","NT",0,7.92575881468515e-16,0.251332208599421,0.186180135654052,0.106663598418535,0.139911475610243,0.0148973924518236,0.235611608517536,0.65,0.411636301174282
"2374","NT",0,0.0888076641186819,0.0609018548648621,0.139153862115905,0.00215418502209408,0.111360396543805,0.0756374279704163,0.189272392390975,0.55,0.497214463005877
"2375","NT",2,0.152360648753614,0.0989383622644719,0.206082489825272,0.248774416214823,0.254409847186892,0.180820059961474,0.258490712449108,0.55,0.437797517885457
"2376","NT",0,0.532845984712091,0.276202634319725,0.064905363592592,0.361867449817912,0.341939445623972,0.0406448101096808,0.363675231394665,0.6,0.459468291736341
"2377","NT",0,0.111009580148352,0.143497583515266,0.0387180128876228,0.0524214437893811,0.12599618385135,0.112644400005187,0.199728749011187,0.65,0.411636301174282
"2378","NT",0,0.377432572504399,0.0112102484301586,0.266941634125866,0.0970455768534015,0.0775901823548703,0.305391488503534,0.206270693819073,0.7,0.34960294939005
"2379","NT",4,0.0337353789022277,0.299939571646245,0.152278709222875,0.0477709063140297,0.210598218963697,0.134984201850779,0.205865929665873,0.45,0.437797517885457
"2380","NT",0,0.222019160296704,0.210872113683665,0.470071579491417,0.222531698840939,0.0799080916517734,0.419973683022926,0.401260400527113,0.7,0.34960294939005
"2381","NT",2,0.477063670687545,0.922001202168329,0.220348094223052,0.0661189609206176,0.112397799361964,0.334602452248016,0.616180900708367,0.6,0.394405318873308
"2382","NT",2,0.152360648753614,0.442107098193336,0.01787997003213,0.376664370084607,0.237038563493682,0.240111057655804,0.340423585424427,0.55,0.437797517885457
"2383","NT",0,0.177615328237364,0.0336298734469846,0.159084133230879,0.0626975454754435,0.199970505863017,0.0798050476774815,0.206618384881016,0.7,0.34960294939005
"2384","NT",4,0.150511690486857,0.0233625974370966,0.352981978370176,0.00799558159473301,0.193209243878385,0.191557406734981,0.319449503556205,0.35,0.474341649025257
"2385","NT",2,0.556990568394358,0.459814419025586,0.203990445735682,0.0979637828740232,0.0859074906871083,0.0743188166839734,0.409161388033006,0.6,0.394405318873308
"2386","NT",0,0.0444038320593403,0.173357510925893,0.416825865758022,0.255150088646498,0.060045249655783,0.00939956045255408,0.262922645963586,0.7,0.34960294939005
"2387","NT",0,0.222019160296705,0.185156048659636,0.229624274735952,0.0127261547292064,0.0592710910671747,0.0923184593566291,0.252555200452421,0.75,0.263523138347365
"2388","NT",2,0.0174840088733665,0.19648432674413,0.093259825455279,0.0365991049430674,0.285513323721725,0.172977486226294,0.283584068524221,0.5,0.471404520791032
"2389","NT",0,0.266422992356046,0.401585210971488,0.0591874827702227,0.0798983471659901,0.0774611080613523,0.276794032673832,0.293748809844493,0.65,0.411636301174282
